Date;Time;Ventilation Indicator;IAQ Indicator;Virus Index;thermalIndicator;Temperature (°C);Humidity (%);CO2 (ppm);Formaldehyde (µg/m³);TVOC (ppb);PM 1.0 (µg/m³);PM 4.0 (µg/m³);PM 10 (µg/m³);PM 2.5 (µg/m³)
2023-08-13;19:32:18;3.00;95.00;10.00;;24.50;52.00;407.00;8.00;150.00;1.00;2.00;2.00;2.00
2023-08-13;19:47:18;3.00;95.00;10.00;;24.50;52.00;408.00;7.00;149.00;1.00;2.00;2.00;2.00
2023-08-13;20:02:18;3.00;94.00;10.00;;24.50;52.00;407.00;7.00;152.00;1.00;2.00;2.00;2.00
2023-08-13;20:17:18;3.00;95.00;10.00;;24.40;52.00;407.00;8.00;150.00;1.00;2.00;2.00;1.00
2023-08-13;20:32:18;3.00;95.00;10.00;;24.40;52.00;408.00;9.00;149.00;1.00;2.00;2.00;1.00
2023-08-13;20:47:18;3.00;95.00;10.00;;24.40;52.00;407.00;8.00;148.00;1.00;1.00;2.00;1.00
2023-08-13;21:02:18;3.00;95.00;10.00;;24.40;52.00;408.00;8.00;148.00;1.00;2.00;2.00;2.00
2023-08-13;21:17:18;3.00;95.00;10.00;;24.30;52.00;410.00;8.00;145.00;1.00;1.00;1.00;1.00
2023-08-13;21:32:18;3.00;95.00;10.00;;24.30;52.00;410.00;9.00;144.00;1.00;1.00;2.00;1.00
2023-08-13;21:47:18;3.00;95.00;10.00;;24.30;52.00;410.00;9.00;144.00;1.00;2.00;2.00;1.00
2023-08-13;22:02:18;3.00;95.00;10.00;;24.30;52.00;409.00;8.00;143.00;1.00;2.00;2.00;1.00
2023-08-13;22:17:18;3.00;95.00;10.00;;24.20;52.00;409.00;9.00;144.00;1.00;2.00;2.00;2.00
2023-08-13;22:32:18;3.00;95.00;10.00;;24.20;52.00;410.00;9.00;146.00;1.00;2.00;2.00;1.00
2023-08-13;22:47:18;3.00;95.00;10.00;;24.20;52.00;409.00;9.00;145.00;1.00;2.00;2.00;2.00
2023-08-13;23:02:18;3.00;95.00;10.00;;24.20;52.00;409.00;10.00;146.00;1.00;2.00;2.00;2.00
2023-08-13;23:17:18;3.00;95.00;10.00;;24.20;52.00;409.00;11.00;148.00;1.00;2.00;2.00;2.00
2023-08-13;23:32:18;3.00;95.00;10.00;;24.20;52.00;409.00;10.00;148.00;1.00;2.00;2.00;2.00
2023-08-13;23:47:18;3.00;95.00;10.00;;24.20;52.00;409.00;11.00;150.00;1.00;2.00;2.00;2.00
2023-08-14;00:02:18;3.00;95.00;10.00;;24.20;52.00;409.00;11.00;149.00;1.00;2.00;2.00;2.00
2023-08-14;00:17:18;3.00;95.00;10.00;;24.20;52.00;408.00;11.00;150.00;1.00;2.00;2.00;2.00
2023-08-14;00:32:18;3.00;95.00;10.00;;24.20;52.00;408.00;11.00;150.00;1.00;2.00;2.00;2.00
2023-08-14;00:47:18;3.00;95.00;10.00;;24.20;52.00;409.00;11.00;150.00;1.00;2.00;2.00;2.00
2023-08-14;01:02:18;3.00;95.00;10.00;;24.20;52.00;409.00;10.00;148.00;1.00;2.00;2.00;2.00
2023-08-14;01:17:18;3.00;95.00;10.00;;24.20;52.00;410.00;11.00;149.00;1.00;2.00;2.00;1.00
2023-08-14;01:32:18;3.00;94.00;10.00;;24.20;52.00;409.00;12.00;152.00;1.00;1.00;1.00;1.00
2023-08-14;01:47:18;3.00;94.00;10.00;;24.20;52.00;409.00;12.00;153.00;1.00;2.00;2.00;2.00
2023-08-14;01:47:35;3.00;94.00;10.00;;24.20;52.00;408.00;13.00;153.00;2.00;2.00;2.00;2.00
2023-08-14;02:02:18;3.00;95.00;10.00;;24.20;52.00;409.00;10.00;149.00;1.00;2.00;2.00;1.00
2023-08-14;02:17:18;3.00;95.00;10.00;;24.20;52.00;411.00;11.00;150.00;1.00;2.00;2.00;1.00
2023-08-14;02:32:18;3.00;95.00;10.00;;24.10;52.00;411.00;12.00;146.00;1.00;1.00;1.00;1.00
2023-08-14;02:47:18;3.00;95.00;10.00;;24.10;52.00;411.00;13.00;146.00;1.00;1.00;1.00;1.00
2023-08-14;03:02:18;3.00;95.00;10.00;;24.10;52.00;412.00;14.00;147.00;1.00;1.00;1.00;1.00
2023-08-14;03:17:18;3.00;94.00;10.00;;24.10;52.00;412.00;14.00;152.00;1.00;1.00;1.00;1.00
2023-08-14;03:32:18;3.00;94.00;10.00;;24.10;52.00;413.00;14.00;154.00;1.00;1.00;2.00;1.00
2023-08-14;03:47:18;3.00;94.00;10.00;;24.10;52.00;412.00;15.00;153.00;1.00;1.00;2.00;1.00
2023-08-14;04:02:18;3.00;94.00;10.00;;24.10;52.00;412.00;15.00;157.00;1.00;2.00;2.00;1.00
2023-08-14;04:17:18;3.00;94.00;10.00;;24.10;52.00;411.00;14.00;158.00;1.00;1.00;2.00;1.00
2023-08-14;04:32:18;3.00;94.00;10.00;;24.10;52.00;411.00;14.00;159.00;1.00;1.00;2.00;1.00
2023-08-14;04:47:18;3.00;94.00;10.00;;24.10;52.00;412.00;15.00;155.00;1.00;1.00;1.00;1.00
2023-08-14;05:02:18;3.00;94.00;10.00;;24.10;51.00;413.00;15.00;154.00;1.00;1.00;1.00;1.00
2023-08-14;05:17:18;3.00;94.00;10.00;;24.00;51.00;413.00;16.00;154.00;1.00;1.00;1.00;1.00
2023-08-14;05:32:18;3.00;94.00;10.00;;24.00;51.00;413.00;16.00;153.00;1.00;1.00;1.00;1.00
2023-08-14;05:47:18;3.00;94.00;10.00;;24.00;51.00;414.00;16.00;151.00;1.00;1.00;1.00;1.00
2023-08-14;06:02:18;3.00;94.00;10.00;;24.00;51.00;414.00;15.00;151.00;1.00;1.00;1.00;1.00
2023-08-14;06:17:18;3.00;94.00;10.00;;23.90;51.00;416.00;16.00;154.00;1.00;1.00;1.00;1.00
2023-08-14;06:32:18;3.00;94.00;10.00;;23.90;51.00;415.00;15.00;157.00;1.00;1.00;1.00;1.00
2023-08-14;06:47:18;3.00;96.00;10.00;;23.90;51.00;414.00;13.00;127.00;1.00;1.00;1.00;1.00
2023-08-14;07:02:18;3.00;99.00;10.00;;23.60;52.00;413.00;9.00;88.00;1.00;1.00;1.00;1.00
2023-08-14;07:17:18;3.00;99.00;10.00;;23.40;54.00;411.00;10.00;75.00;1.00;1.00;1.00;1.00
2023-08-14;07:32:18;3.00;100.00;10.00;;23.30;54.00;409.00;4.00;66.00;1.00;1.00;1.00;1.00
2023-08-14;07:47:18;3.00;100.00;10.00;;23.20;54.00;406.00;4.00;55.00;1.00;1.00;1.00;1.00
2023-08-14;08:02:18;3.00;100.00;10.00;;23.10;54.00;405.00;3.00;54.00;1.00;1.00;1.00;1.00
2023-08-14;08:17:18;3.00;99.00;10.00;;23.30;54.00;406.00;6.00;73.00;1.00;1.00;1.00;1.00
2023-08-14;08:32:18;3.00;99.00;10.00;;23.40;54.00;408.00;6.00;80.00;1.00;1.00;1.00;1.00
2023-08-14;08:47:18;3.00;100.00;10.00;;23.30;54.00;409.00;5.00;72.00;1.00;1.00;1.00;1.00
2023-08-14;09:02:18;3.00;100.00;10.00;;23.30;54.00;412.00;3.00;65.00;1.00;1.00;1.00;1.00
2023-08-14;09:17:18;3.00;100.00;10.00;;23.30;55.00;411.00;3.00;67.00;1.00;1.00;1.00;1.00
2023-08-14;09:32:18;3.00;99.00;10.00;;23.30;56.00;411.00;4.00;77.00;1.00;1.00;1.00;1.00
2023-08-14;09:47:18;3.00;98.00;10.00;;23.30;56.00;410.00;5.00;89.00;1.00;1.00;1.00;1.00
2023-08-14;10:02:18;3.00;98.00;10.00;;23.40;56.00;411.00;4.00;98.00;1.00;2.00;2.00;1.00
2023-08-14;10:17:18;3.00;98.00;10.00;;23.40;56.00;414.00;4.00;99.00;1.00;2.00;2.00;2.00
2023-08-14;10:32:18;3.00;98.00;10.00;;23.40;56.00;416.00;4.00;101.00;1.00;2.00;2.00;1.00
2023-08-14;10:47:18;3.00;97.00;10.00;;23.40;57.00;420.00;3.00;104.00;1.00;2.00;2.00;1.00
2023-08-14;11:02:18;3.00;97.00;10.00;;23.40;57.00;420.00;3.00;104.00;1.00;2.00;2.00;2.00
2023-08-14;11:17:18;3.00;97.00;10.00;;23.50;57.00;425.00;3.00;108.00;1.00;2.00;2.00;2.00
2023-08-14;11:32:18;3.00;97.00;10.00;;23.50;57.00;430.00;3.00;106.00;1.00;2.00;2.00;2.00
2023-08-14;11:47:18;3.00;97.00;10.00;;23.50;57.00;427.00;3.00;105.00;1.00;2.00;2.00;2.00
2023-08-14;11:47:36;3.00;97.00;10.00;;23.50;57.00;428.00;3.00;104.00;1.00;2.00;2.00;2.00
2023-08-14;12:02:18;3.00;98.00;10.00;;23.50;57.00;422.00;3.00;100.00;1.00;2.00;2.00;2.00
2023-08-14;12:17:18;3.00;98.00;10.00;;23.60;57.00;422.00;2.00;91.00;1.00;2.00;2.00;2.00
2023-08-14;12:32:18;3.00;98.00;10.00;;23.60;57.00;423.00;2.00;96.00;1.00;2.00;2.00;2.00
2023-08-14;12:47:18;3.00;97.00;10.00;;23.60;57.00;433.00;2.00;106.00;1.00;2.00;2.00;2.00
2023-08-14;13:02:18;3.00;96.00;10.00;;23.60;57.00;442.00;3.00;120.00;1.00;2.00;2.00;2.00
2023-08-14;13:17:18;3.00;96.00;10.00;;23.70;57.00;449.00;3.00;123.00;1.00;2.00;2.00;2.00
2023-08-14;13:32:18;3.00;96.00;10.00;;23.70;57.00;453.00;3.00;124.00;1.00;2.00;2.00;2.00
2023-08-14;13:47:18;3.00;97.00;10.00;;23.70;57.00;447.00;3.00;119.00;1.00;2.00;2.00;2.00
2023-08-14;14:02:18;3.00;97.00;10.00;;23.70;57.00;442.00;3.00;112.00;1.00;2.00;2.00;2.00
2023-08-14;14:17:18;3.00;97.00;10.00;;23.60;57.00;441.00;3.00;113.00;1.00;2.00;2.00;2.00
2023-08-14;14:32:18;3.00;97.00;10.00;;23.60;57.00;440.00;3.00;114.00;1.00;2.00;2.00;2.00
2023-08-14;14:47:18;3.00;97.00;10.00;;23.60;57.00;437.00;3.00;110.00;1.00;2.00;2.00;2.00
2023-08-14;15:02:18;3.00;97.00;10.00;;23.60;57.00;437.00;3.00;111.00;1.00;2.00;2.00;2.00
2023-08-14;15:17:18;3.00;97.00;10.00;;23.70;57.00;437.00;2.00;119.00;1.00;2.00;2.00;2.00
2023-08-14;15:32:18;3.00;97.00;10.00;;23.70;57.00;434.00;2.00;117.00;1.00;2.00;2.00;2.00
2023-08-14;15:47:18;3.00;97.00;10.00;;23.70;57.00;431.00;2.00;109.00;1.00;2.00;2.00;2.00
2023-08-14;16:02:18;3.00;97.00;10.00;;23.70;57.00;432.00;2.00;114.00;1.00;2.00;2.00;1.00
2023-08-14;16:17:18;3.00;97.00;10.00;;23.70;57.00;427.00;2.00;104.00;1.00;2.00;2.00;1.00
2023-08-14;16:32:18;3.00;98.00;10.00;;23.60;57.00;423.00;3.00;100.00;1.00;2.00;2.00;1.00
2023-08-14;16:47:18;3.00;98.00;10.00;;23.60;57.00;421.00;2.00;92.00;1.00;2.00;2.00;1.00
2023-08-14;17:02:18;3.00;99.00;10.00;;23.50;57.00;419.00;2.00;86.00;1.00;2.00;2.00;2.00
2023-08-14;17:17:18;3.00;99.00;10.00;;23.50;58.00;418.00;2.00;85.00;1.00;2.00;2.00;1.00
2023-08-14;17:32:18;3.00;99.00;10.00;;23.40;58.00;416.00;2.00;83.00;1.00;2.00;2.00;1.00
2023-08-14;17:47:18;3.00;99.00;10.00;;23.40;58.00;413.00;2.00;84.00;1.00;2.00;2.00;1.00
2023-08-14;18:02:18;3.00;98.00;10.00;;23.40;58.00;412.00;2.00;93.00;1.00;2.00;2.00;1.00
2023-08-14;18:17:18;3.00;98.00;10.00;;23.40;58.00;412.00;3.00;90.00;1.00;2.00;2.00;1.00
2023-08-14;18:32:18;3.00;99.00;10.00;;23.30;58.00;411.00;3.00;87.00;1.00;1.00;2.00;1.00
2023-08-14;18:47:18;3.00;99.00;10.00;;23.30;58.00;409.00;2.00;87.00;1.00;1.00;1.00;1.00
2023-08-14;19:02:18;3.00;99.00;10.00;;23.30;58.00;409.00;2.00;86.00;1.00;1.00;1.00;1.00
2023-08-14;19:17:18;3.00;99.00;10.00;;23.30;58.00;402.00;2.00;84.00;1.00;1.00;1.00;1.00
2023-08-14;19:32:18;3.00;99.00;10.00;;23.30;58.00;402.00;2.00;84.00;1.00;1.00;1.00;1.00
2023-08-14;19:47:18;3.00;99.00;10.00;;23.20;58.00;404.00;2.00;86.00;1.00;1.00;1.00;1.00
2023-08-14;20:02:18;3.00;99.00;10.00;;23.20;58.00;403.00;2.00;85.00;1.00;1.00;1.00;1.00
2023-08-14;20:17:18;3.00;99.00;10.00;;23.20;58.00;403.00;3.00;81.00;1.00;1.00;1.00;1.00
2023-08-14;20:32:18;3.00;99.00;10.00;;23.20;58.00;403.00;2.00;81.00;1.00;1.00;1.00;1.00
2023-08-14;20:47:18;3.00;99.00;10.00;;23.10;58.00;403.00;2.00;78.00;1.00;1.00;1.00;1.00
2023-08-14;21:02:18;3.00;99.00;10.00;;23.10;57.00;403.00;2.00;75.00;1.00;1.00;1.00;1.00
2023-08-14;21:17:18;3.00;99.00;10.00;;23.10;57.00;403.00;3.00;75.00;1.00;1.00;1.00;1.00
2023-08-14;21:32:18;3.00;100.00;10.00;;23.00;57.00;404.00;2.00;70.00;1.00;1.00;1.00;1.00
2023-08-14;21:47:18;3.00;100.00;10.00;;23.00;57.00;404.00;2.00;72.00;1.00;1.00;1.00;1.00
2023-08-14;21:47:36;3.00;99.00;10.00;;22.90;57.00;402.00;2.00;79.00;1.00;1.00;1.00;1.00
2023-08-14;22:02:18;3.00;100.00;10.00;;22.90;57.00;401.00;2.00;68.00;1.00;1.00;1.00;1.00
2023-08-14;22:17:18;3.00;100.00;10.00;;23.00;56.00;402.00;3.00;65.00;1.00;1.00;1.00;1.00
2023-08-14;22:32:18;3.00;99.00;10.00;;23.30;56.00;403.00;4.00;76.00;1.00;1.00;1.00;1.00
2023-08-14;22:47:18;3.00;99.00;10.00;;23.50;55.00;404.00;5.00;87.00;1.00;1.00;1.00;1.00
2023-08-14;23:02:18;3.00;98.00;10.00;;23.70;55.00;405.00;6.00;100.00;1.00;1.00;1.00;1.00
2023-08-14;23:17:18;3.00;97.00;10.00;;23.70;55.00;406.00;6.00;112.00;1.00;1.00;1.00;1.00
2023-08-14;23:32:18;3.00;96.00;10.00;;23.80;55.00;408.00;6.00;120.00;1.00;1.00;1.00;1.00
2023-08-14;23:47:18;3.00;96.00;10.00;;23.80;55.00;406.00;6.00;129.00;1.00;1.00;1.00;1.00
2023-08-15;00:02:18;3.00;95.00;10.00;;23.80;55.00;409.00;7.00;136.00;1.00;1.00;1.00;1.00
2023-08-15;00:17:18;3.00;95.00;10.00;;23.80;55.00;410.00;7.00;139.00;1.00;1.00;1.00;1.00
2023-08-15;00:32:18;3.00;95.00;10.00;;23.80;55.00;410.00;7.00;144.00;1.00;1.00;1.00;1.00
2023-08-15;00:47:18;3.00;94.00;10.00;;23.80;55.00;412.00;7.00;155.00;1.00;1.00;1.00;1.00
2023-08-15;01:02:18;3.00;94.00;10.00;;23.80;55.00;412.00;7.00;159.00;1.00;1.00;1.00;1.00
2023-08-15;01:17:18;3.00;94.00;10.00;;23.80;55.00;414.00;8.00;162.00;1.00;1.00;1.00;1.00
2023-08-15;01:32:18;3.00;93.00;10.00;;23.80;55.00;413.00;10.00;168.00;1.00;1.00;1.00;1.00
2023-08-15;01:47:18;3.00;93.00;10.00;;23.80;55.00;413.00;10.00;172.00;1.00;1.00;1.00;1.00
2023-08-15;02:02:18;3.00;93.00;10.00;;23.70;55.00;414.00;9.00;174.00;1.00;1.00;1.00;1.00
2023-08-15;02:17:18;3.00;93.00;10.00;;23.80;55.00;413.00;9.00;177.00;1.00;1.00;1.00;1.00
2023-08-15;02:32:18;3.00;93.00;10.00;;23.80;55.00;415.00;10.00;179.00;1.00;1.00;1.00;1.00
2023-08-15;02:47:18;3.00;93.00;10.00;;23.80;55.00;417.00;12.00;179.00;1.00;1.00;1.00;1.00
2023-08-15;03:02:18;3.00;93.00;10.00;;23.70;55.00;417.00;12.00;181.00;1.00;1.00;1.00;1.00
2023-08-15;03:17:18;3.00;92.00;10.00;;23.70;56.00;421.00;13.00;184.00;1.00;1.00;1.00;1.00
2023-08-15;03:32:18;3.00;92.00;10.00;;23.70;56.00;417.00;12.00;184.00;1.00;1.00;1.00;1.00
2023-08-15;03:47:18;3.00;92.00;10.00;;23.80;56.00;415.00;10.00;187.00;1.00;1.00;1.00;1.00
2023-08-15;04:02:18;3.00;92.00;10.00;;23.80;56.00;415.00;10.00;190.00;1.00;1.00;1.00;1.00
2023-08-15;04:17:18;3.00;92.00;10.00;;23.80;55.00;413.00;10.00;189.00;1.00;1.00;1.00;1.00
2023-08-15;04:32:18;3.00;92.00;10.00;;23.80;55.00;413.00;10.00;189.00;1.00;1.00;1.00;1.00
2023-08-15;04:47:18;3.00;92.00;10.00;;23.80;55.00;412.00;10.00;191.00;1.00;1.00;1.00;1.00
2023-08-15;05:02:18;3.00;92.00;10.00;;23.70;55.00;411.00;10.00;191.00;1.00;1.00;1.00;1.00
2023-08-15;05:17:18;3.00;92.00;10.00;;23.80;55.00;411.00;11.00;193.00;1.00;1.00;1.00;1.00
2023-08-15;05:32:18;3.00;92.00;10.00;;23.80;55.00;412.00;11.00;193.00;1.00;1.00;1.00;1.00
2023-08-15;05:47:18;3.00;92.00;10.00;;23.80;55.00;411.00;10.00;196.00;1.00;1.00;1.00;1.00
2023-08-15;06:02:18;3.00;91.00;10.00;;23.70;55.00;410.00;10.00;206.00;1.00;1.00;1.00;1.00
2023-08-15;06:17:18;3.00;91.00;10.00;;23.70;55.00;411.00;10.00;211.00;1.00;1.00;1.00;1.00
2023-08-15;06:32:18;3.00;91.00;10.00;;23.60;55.00;411.00;10.00;198.00;1.00;1.00;1.00;1.00
2023-08-15;06:47:18;3.00;94.00;10.00;;23.50;56.00;409.00;8.00;160.00;1.00;1.00;1.00;1.00
2023-08-15;07:02:18;3.00;97.00;10.00;;23.40;56.00;406.00;4.00;114.00;1.00;1.00;1.00;1.00
2023-08-15;07:17:18;3.00;97.00;10.00;;23.30;57.00;404.00;4.00;104.00;1.00;1.00;1.00;1.00
2023-08-15;07:32:18;3.00;98.00;10.00;;23.20;57.00;403.00;4.00;99.00;1.00;1.00;1.00;1.00
2023-08-15;07:47:18;3.00;98.00;10.00;;23.10;57.00;404.00;4.00;96.00;1.00;1.00;1.00;1.00
2023-08-15;07:47:37;3.00;98.00;10.00;;23.10;57.00;402.00;4.00;97.00;1.00;1.00;1.00;1.00
2023-08-15;08:02:18;3.00;98.00;10.00;;23.10;58.00;402.00;4.00;93.00;1.00;1.00;1.00;1.00
2023-08-15;08:17:18;3.00;90.00;10.00;;23.00;58.00;402.00;3.00;246.00;1.00;1.00;1.00;1.00
2023-08-15;08:32:18;3.00;98.00;10.00;;23.00;58.00;401.00;3.00;103.00;1.00;1.00;1.00;1.00
2023-08-15;08:47:18;3.00;99.00;10.00;;23.00;58.00;401.00;3.00;81.00;1.00;1.00;1.00;1.00
2023-08-15;09:02:18;3.00;99.00;10.00;;23.00;58.00;403.00;4.00;80.00;1.00;1.00;1.00;1.00
2023-08-15;09:17:18;3.00;99.00;10.00;;23.00;58.00;404.00;3.00;85.00;1.00;1.00;1.00;1.00
2023-08-15;09:32:18;3.00;99.00;10.00;;23.00;58.00;406.00;4.00;87.00;1.00;1.00;1.00;1.00
2023-08-15;09:47:18;3.00;99.00;10.00;;22.90;58.00;405.00;4.00;86.00;1.00;1.00;1.00;1.00
2023-08-15;10:02:18;3.00;99.00;10.00;;22.90;58.00;409.00;3.00;83.00;1.00;1.00;1.00;1.00
2023-08-15;10:17:18;3.00;98.00;10.00;;22.90;59.00;408.00;4.00;93.00;1.00;1.00;1.00;1.00
2023-08-15;10:32:18;3.00;98.00;10.00;;23.00;59.00;409.00;3.00;95.00;1.00;1.00;1.00;1.00
2023-08-15;10:47:18;3.00;98.00;10.00;;23.00;59.00;410.00;3.00;93.00;1.00;1.00;1.00;1.00
2023-08-15;11:02:18;3.00;98.00;10.00;;23.00;59.00;411.00;3.00;95.00;1.00;1.00;1.00;1.00
2023-08-15;11:17:18;3.00;98.00;10.00;;23.00;58.00;410.00;3.00;91.00;1.00;1.00;1.00;1.00
2023-08-15;11:32:18;3.00;99.00;10.00;;23.00;58.00;412.00;3.00;88.00;1.00;1.00;1.00;1.00
2023-08-15;11:47:18;3.00;99.00;10.00;;23.00;58.00;415.00;4.00;88.00;1.00;2.00;2.00;2.00
2023-08-15;12:02:18;3.00;98.00;10.00;;23.00;59.00;414.00;4.00;93.00;2.00;2.00;2.00;2.00
2023-08-15;12:17:18;3.00;98.00;10.00;;23.00;60.00;416.00;3.00;99.00;2.00;2.00;2.00;2.00
2023-08-15;12:32:19;3.00;97.00;10.00;;23.00;59.00;420.00;3.00;108.00;2.00;3.00;3.00;3.00
2023-08-15;12:47:18;3.00;97.00;10.00;;23.10;60.00;424.00;3.00;107.00;3.00;3.00;3.00;3.00
2023-08-15;13:02:18;3.00;97.00;10.00;;23.10;60.00;426.00;3.00;109.00;3.00;3.00;3.00;3.00
2023-08-15;13:17:18;3.00;98.00;10.00;;23.10;59.00;425.00;3.00;101.00;3.00;3.00;3.00;3.00
2023-08-15;13:32:18;3.00;97.00;10.00;;23.20;59.00;447.00;3.00;105.00;3.00;3.00;3.00;3.00
2023-08-15;13:47:18;3.00;97.00;10.00;;23.20;59.00;453.00;3.00;108.00;3.00;3.00;3.00;3.00
2023-08-15;14:02:18;3.00;98.00;10.00;;23.10;59.00;435.00;3.00;100.00;3.00;3.00;3.00;3.00
2023-08-15;14:17:18;3.00;98.00;10.00;;23.10;59.00;432.00;4.00;100.00;3.00;3.00;3.00;3.00
2023-08-15;14:32:18;3.00;98.00;10.00;;23.10;59.00;430.00;3.00;98.00;3.00;3.00;3.00;3.00
2023-08-15;14:47:18;3.00;98.00;10.00;;23.20;59.00;434.00;2.00;95.00;3.00;3.00;3.00;3.00
2023-08-15;15:02:18;3.00;98.00;10.00;;23.20;59.00;435.00;3.00;90.00;3.00;4.00;4.00;4.00
2023-08-15;15:17:18;3.00;98.00;10.00;;23.30;59.00;437.00;3.00;93.00;4.00;4.00;4.00;4.00
2023-08-15;15:32:18;3.00;99.00;10.00;;23.30;58.00;435.00;3.00;85.00;4.00;4.00;4.00;4.00
2023-08-15;15:47:18;3.00;99.00;10.00;;23.30;58.00;437.00;3.00;84.00;4.00;4.00;4.00;4.00
2023-08-15;16:02:18;3.00;99.00;10.00;;23.30;58.00;438.00;3.00;87.00;4.00;4.00;4.00;4.00
2023-08-15;16:17:18;3.00;99.00;10.00;;23.20;58.00;434.00;3.00;84.00;4.00;4.00;4.00;4.00
2023-08-15;16:32:18;3.00;99.00;10.00;;23.10;59.00;432.00;3.00;84.00;4.00;4.00;4.00;4.00
2023-08-15;16:47:18;3.00;98.00;10.00;;23.10;59.00;430.00;3.00;91.00;4.00;4.00;4.00;4.00
2023-08-15;17:02:18;3.00;98.00;10.00;;23.10;59.00;429.00;3.00;91.00;4.00;4.00;4.00;4.00
2023-08-15;17:17:18;3.00;99.00;10.00;;23.10;59.00;428.00;3.00;86.00;4.00;4.00;4.00;4.00
2023-08-15;17:32:18;3.00;99.00;10.00;;23.10;59.00;426.00;3.00;86.00;4.00;4.00;4.00;4.00
2023-08-15;17:47:18;3.00;99.00;10.00;;23.10;59.00;425.00;3.00;78.00;4.00;4.00;4.00;4.00
2023-08-15;17:47:38;3.00;100.00;10.00;;23.10;59.00;423.00;3.00;65.00;4.00;4.00;4.00;4.00
2023-08-15;18:02:18;3.00;99.00;10.00;;23.00;59.00;424.00;2.00;73.00;4.00;4.00;4.00;4.00
2023-08-15;18:17:18;3.00;100.00;10.00;;23.00;59.00;421.00;2.00;72.00;3.00;4.00;4.00;4.00
2023-08-15;18:32:18;3.00;100.00;10.00;;23.00;59.00;414.00;2.00;71.00;3.00;3.00;3.00;3.00
2023-08-15;18:47:18;3.00;100.00;10.00;;23.00;58.00;410.00;2.00;68.00;2.00;2.00;2.00;2.00
2023-08-15;19:02:18;3.00;100.00;10.00;;23.00;57.00;408.00;2.00;57.00;1.00;1.00;1.00;1.00
2023-08-15;19:17:18;3.00;100.00;10.00;;23.00;56.00;408.00;2.00;54.00;1.00;1.00;1.00;1.00
2023-08-15;19:32:18;3.00;100.00;10.00;;23.00;56.00;408.00;2.00;57.00;1.00;1.00;1.00;1.00
2023-08-15;19:47:18;3.00;100.00;10.00;;22.90;56.00;405.00;2.00;54.00;1.00;1.00;1.00;1.00
2023-08-15;20:02:18;3.00;100.00;10.00;;22.90;56.00;406.00;2.00;52.00;1.00;1.00;1.00;1.00
2023-08-15;20:17:18;3.00;100.00;10.00;;22.90;56.00;404.00;2.00;56.00;1.00;1.00;1.00;1.00
2023-08-15;20:32:18;3.00;100.00;10.00;;22.90;57.00;405.00;2.00;60.00;1.00;1.00;1.00;1.00
2023-08-15;20:47:18;3.00;100.00;10.00;;22.90;57.00;405.00;2.00;59.00;1.00;1.00;1.00;1.00
2023-08-15;21:02:18;3.00;100.00;10.00;;22.80;57.00;403.00;2.00;61.00;1.00;1.00;1.00;1.00
2023-08-15;21:17:18;3.00;100.00;10.00;;22.80;57.00;403.00;2.00;60.00;1.00;1.00;1.00;1.00
2023-08-15;21:32:18;3.00;100.00;10.00;;22.70;57.00;402.00;2.00;59.00;1.00;1.00;1.00;1.00
2023-08-15;21:47:18;3.00;100.00;10.00;;22.70;57.00;401.00;2.00;57.00;1.00;1.00;1.00;1.00
2023-08-15;22:02:18;3.00;100.00;10.00;;22.70;57.00;402.00;2.00;57.00;1.00;1.00;1.00;1.00
2023-08-15;22:17:18;3.00;100.00;10.00;;22.80;57.00;401.00;2.00;60.00;1.00;1.00;1.00;1.00
2023-08-15;22:32:18;3.00;100.00;10.00;;23.10;56.00;403.00;3.00;61.00;1.00;1.00;1.00;1.00
2023-08-15;22:47:18;3.00;100.00;10.00;;23.20;56.00;402.00;3.00;72.00;1.00;1.00;1.00;1.00
2023-08-15;23:02:18;3.00;99.00;10.00;;23.30;55.00;403.00;3.00;79.00;1.00;1.00;1.00;1.00
2023-08-15;23:17:18;3.00;99.00;10.00;;23.40;55.00;404.00;5.00;86.00;1.00;1.00;1.00;1.00
2023-08-15;23:32:18;3.00;98.00;10.00;;23.40;56.00;405.00;5.00;100.00;1.00;1.00;1.00;1.00
2023-08-15;23:47:18;3.00;97.00;10.00;;23.50;56.00;405.00;5.00;110.00;1.00;1.00;1.00;1.00
2023-08-16;00:02:18;3.00;97.00;10.00;;23.50;56.00;406.00;5.00;119.00;1.00;1.00;1.00;1.00
2023-08-16;00:17:18;3.00;96.00;10.00;;23.50;56.00;406.00;5.00;123.00;1.00;1.00;1.00;1.00
2023-08-16;00:32:18;3.00;96.00;10.00;;23.50;56.00;405.00;5.00;125.00;1.00;1.00;1.00;1.00
2023-08-16;00:47:18;3.00;96.00;10.00;;23.50;56.00;406.00;4.00;128.00;1.00;1.00;1.00;1.00
2023-08-16;01:02:18;3.00;96.00;10.00;;23.50;55.00;407.00;5.00;130.00;1.00;1.00;1.00;1.00
2023-08-16;01:17:18;3.00;95.00;10.00;;23.50;55.00;408.00;5.00;135.00;1.00;1.00;1.00;1.00
2023-08-16;01:32:19;3.00;96.00;10.00;;23.50;55.00;408.00;6.00;133.00;1.00;1.00;1.00;1.00
2023-08-16;01:47:18;3.00;96.00;10.00;;23.50;55.00;408.00;6.00;133.00;1.00;1.00;1.00;1.00
